02/03/2004,February 03\,2004,Tuesday,Tuesday,3,34,3,125,Week 5,5,5,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 18,18,18,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-03
02/04/2004,February 04\,2004,Wednesday,Wednesday,4,35,4,126,Week 5,5,5,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 18,18,18,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-04
02/05/2004,February 05\,2004,Thursday,Thursday,5,36,5,127,Week 6,6,6,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 19,19,19,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-05
02/06/2004,February 06\,2004,Friday,Friday,6,37,6,128,Week 6,6,6,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 19,19,19,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-06
02/07/2004,February 07\,2004,Saturday,Saturday,7,38,7,129,Week 6,6,6,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 19,19,19,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-07
02/08/2004,February 08\,2004,Sunday,Sunday,8,39,8,130,Week 6,6,6,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 19,19,19,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-08
02/09/2004,February 09\,2004,Monday,Monday,9,40,9,131,Week 6,6,6,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 19,19,19,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-09
02/10/2004,February 10\,2004,Tuesday,Tuesday,10,41,10,132,Week 6,6,6,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 19,19,19,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-10
02/11/2004,February 11\,2004,Wednesday,Wednesday,11,42,11,133,Week 6,6,6,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 19,19,19,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-11
02/12/2004,February 12\,2004,Thursday,Thursday,12,43,12,134,Week 7,7,7,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 20,20,20,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-12
02/13/2004,February 13\,2004,Friday,Friday,13,44,13,135,Week 7,7,7,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 20,20,20,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-13
02/14/2004,February 14\,2004,Saturday,Saturday,14,45,14,136,Week 7,7,7,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 20,20,20,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-14
02/15/2004,February 15\,2004,Sunday,Sunday,15,46,15,137,Week 7,7,7,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 20,20,20,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-15
02/16/2004,February 16\,2004,Monday,Monday,16,47,16,138,Week 7,7,7,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 20,20,20,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-16
02/17/2004,February 17\,2004,Tuesday,Tuesday,17,48,17,139,Week 7,7,7,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 20,20,20,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-17
02/18/2004,February 18\,2004,Wednesday,Wednesday,18,49,18,140,Week 7,7,7,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 20,20,20,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-18
02/19/2004,February 19\,2004,Thursday,Thursday,19,50,19,141,Week 8,8,8,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 21,21,21,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-19
02/20/2004,February 20\,2004,Friday,Friday,20,51,20,142,Week 8,8,8,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 21,21,21,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-20
02/21/2004,February 21\,2004,Saturday,Saturday,21,52,21,143,Week 8,8,8,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 21,21,21,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-21
02/22/2004,February 22\,2004,Sunday,Sunday,22,53,22,144,Week 8,8,8,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 21,21,21,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-22
02/23/2004,February 23\,2004,Monday,Monday,23,54,23,145,Week 8,8,8,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 21,21,21,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-23
02/24/2004,February 24\,2004,Tuesday,Tuesday,24,55,24,146,Week 8,8,8,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 21,21,21,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-24
02/25/2004,February 25\,2004,Wednesday,Wednesday,25,56,25,147,Week 8,8,8,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 21,21,21,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-25
02/26/2004,February 26\,2004,Thursday,Thursday,26,57,26,148,Week 9,9,9,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 22,22,22,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-26
02/27/2004,February 27\,2004,Friday,Friday,27,58,27,149,Week 9,9,9,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 22,22,22,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-02-27
02/28/2004,February 28\,2004,Saturday,Saturday,28,59,28,150,Week 9,9,9,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 22,22,22,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-28
02/29/2004,February 29\,2004,Sunday,Sunday,29,60,29,151,Week 9,9,9,February,2,2,2004-02,Q1,1,1,2004-Q1,2004,FY Week 22,22,22,5,5,5,FY2004-05,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-02-29
03/01/2004,March 01\,2004,Monday,Monday,1,61,1,152,Week 9,9,9,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 22,22,22,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-01
03/02/2004,March 02\,2004,Tuesday,Tuesday,2,62,2,153,Week 9,9,9,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 22,22,22,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-02
03/03/2004,March 03\,2004,Wednesday,Wednesday,3,63,3,154,Week 9,9,9,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 22,22,22,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-03
03/04/2004,March 04\,2004,Thursday,Thursday,4,64,4,155,Week 10,10,10,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 23,23,23,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-04
03/05/2004,March 05\,2004,Friday,Friday,5,65,5,156,Week 10,10,10,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 23,23,23,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-05
03/06/2004,March 06\,2004,Saturday,Saturday,6,66,6,157,Week 10,10,10,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 23,23,23,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-06
03/07/2004,March 07\,2004,Sunday,Sunday,7,67,7,158,Week 10,10,10,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 23,23,23,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-07
03/08/2004,March 08\,2004,Monday,Monday,8,68,8,159,Week 10,10,10,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 23,23,23,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-08
03/09/2004,March 09\,2004,Tuesday,Tuesday,9,69,9,160,Week 10,10,10,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 23,23,23,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-09
03/10/2004,March 10\,2004,Wednesday,Wednesday,10,70,10,161,Week 10,10,10,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 23,23,23,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-10
03/11/2004,March 11\,2004,Thursday,Thursday,11,71,11,162,Week 11,11,11,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 24,24,24,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-11
03/12/2004,March 12\,2004,Friday,Friday,12,72,12,163,Week 11,11,11,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 24,24,24,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-12
03/13/2004,March 13\,2004,Saturday,Saturday,13,73,13,164,Week 11,11,11,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 24,24,24,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-13
03/14/2004,March 14\,2004,Sunday,Sunday,14,74,14,165,Week 11,11,11,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 24,24,24,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-14
03/15/2004,March 15\,2004,Monday,Monday,15,75,15,166,Week 11,11,11,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 24,24,24,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-15
03/16/2004,March 16\,2004,Tuesday,Tuesday,16,76,16,167,Week 11,11,11,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 24,24,24,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-16
03/17/2004,March 17\,2004,Wednesday,Wednesday,17,77,17,168,Week 11,11,11,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 24,24,24,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-17
03/18/2004,March 18\,2004,Thursday,Thursday,18,78,18,169,Week 12,12,12,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 25,25,25,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-18
03/19/2004,March 19\,2004,Friday,Friday,19,79,19,170,Week 12,12,12,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 25,25,25,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-19
03/20/2004,March 20\,2004,Saturday,Saturday,20,80,20,171,Week 12,12,12,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 25,25,25,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-20
03/21/2004,March 21\,2004,Sunday,Sunday,21,81,21,172,Week 12,12,12,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 25,25,25,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-21
03/22/2004,March 22\,2004,Monday,Monday,22,82,22,173,Week 12,12,12,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 25,25,25,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-22
03/23/2004,March 23\,2004,Tuesday,Tuesday,23,83,23,174,Week 12,12,12,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 25,25,25,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-23
03/24/2004,March 24\,2004,Wednesday,Wednesday,24,84,24,175,Week 12,12,12,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 25,25,25,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-24
03/25/2004,March 25\,2004,Thursday,Thursday,25,85,25,176,Week 13,13,13,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 26,26,26,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-25
03/26/2004,March 26\,2004,Friday,Friday,26,86,26,177,Week 13,13,13,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 26,26,26,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-26
03/27/2004,March 27\,2004,Saturday,Saturday,27,87,27,178,Week 13,13,13,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 26,26,26,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-27
03/28/2004,March 28\,2004,Sunday,Sunday,28,88,28,179,Week 13,13,13,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 26,26,26,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekend,None,None,2004-03-28
03/29/2004,March 29\,2004,Monday,Monday,29,89,29,180,Week 13,13,13,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 26,26,26,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-29
03/30/2004,March 30\,2004,Tuesday,Tuesday,30,90,30,181,Week 13,13,13,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 26,26,26,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-30
03/31/2004,March 31\,2004,Wednesday,Wednesday,31,91,31,182,Week 13,13,13,March,3,3,2004-03,Q1,1,1,2004-Q1,2004,FY Week 26,26,26,6,6,6,FY2004-06,FY Q2,FY2004-Q2,2,2,FY2004,2004,Nonholiday,Weekday,None,None,2004-03-31
04/01/2004,April 01\,2004,Thursday,Thursday,1,92,1,183,Week 14,14,14,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 27,27,27,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-01
04/02/2004,April 02\,2004,Friday,Friday,2,93,2,184,Week 14,14,14,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 27,27,27,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-02
04/03/2004,April 03\,2004,Saturday,Saturday,3,94,3,185,Week 14,14,14,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 27,27,27,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-03
04/04/2004,April 04\,2004,Sunday,Sunday,4,95,4,186,Week 14,14,14,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 27,27,27,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-04
04/05/2004,April 05\,2004,Monday,Monday,5,96,5,187,Week 14,14,14,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 27,27,27,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-05
04/06/2004,April 06\,2004,Tuesday,Tuesday,6,97,6,188,Week 14,14,14,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 27,27,27,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-06
04/07/2004,April 07\,2004,Wednesday,Wednesday,7,98,7,189,Week 14,14,14,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 27,27,27,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-07
04/08/2004,April 08\,2004,Thursday,Thursday,8,99,8,190,Week 15,15,15,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 28,28,28,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-08
04/09/2004,April 09\,2004,Friday,Friday,9,100,9,191,Week 15,15,15,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 28,28,28,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-09
04/10/2004,April 10\,2004,Saturday,Saturday,10,101,10,192,Week 15,15,15,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 28,28,28,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-10
04/11/2004,April 11\,2004,Sunday,Sunday,11,102,11,193,Week 15,15,15,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 28,28,28,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-11
04/12/2004,April 12\,2004,Monday,Monday,12,103,12,194,Week 15,15,15,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 28,28,28,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-12
04/13/2004,April 13\,2004,Tuesday,Tuesday,13,104,13,195,Week 15,15,15,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 28,28,28,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-13
04/14/2004,April 14\,2004,Wednesday,Wednesday,14,105,14,196,Week 15,15,15,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 28,28,28,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-14
04/15/2004,April 15\,2004,Thursday,Thursday,15,106,15,197,Week 16,16,16,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 29,29,29,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-15
04/16/2004,April 16\,2004,Friday,Friday,16,107,16,198,Week 16,16,16,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 29,29,29,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-16
04/17/2004,April 17\,2004,Saturday,Saturday,17,108,17,199,Week 16,16,16,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 29,29,29,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-17
04/18/2004,April 18\,2004,Sunday,Sunday,18,109,18,200,Week 16,16,16,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 29,29,29,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-18
04/19/2004,April 19\,2004,Monday,Monday,19,110,19,201,Week 16,16,16,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 29,29,29,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-19
04/20/2004,April 20\,2004,Tuesday,Tuesday,20,111,20,202,Week 16,16,16,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 29,29,29,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-20
04/21/2004,April 21\,2004,Wednesday,Wednesday,21,112,21,203,Week 16,16,16,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 29,29,29,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-21
04/22/2004,April 22\,2004,Thursday,Thursday,22,113,22,204,Week 17,17,17,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 30,30,30,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-22
04/23/2004,April 23\,2004,Friday,Friday,23,114,23,205,Week 17,17,17,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 30,30,30,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-23
04/24/2004,April 24\,2004,Saturday,Saturday,24,115,24,206,Week 17,17,17,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 30,30,30,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-24
04/25/2004,April 25\,2004,Sunday,Sunday,25,116,25,207,Week 17,17,17,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 30,30,30,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-04-25
04/26/2004,April 26\,2004,Monday,Monday,26,117,26,208,Week 17,17,17,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 30,30,30,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-26
04/27/2004,April 27\,2004,Tuesday,Tuesday,27,118,27,209,Week 17,17,17,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 30,30,30,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-27
04/28/2004,April 28\,2004,Wednesday,Wednesday,28,119,28,210,Week 17,17,17,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 30,30,30,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-28
04/29/2004,April 29\,2004,Thursday,Thursday,29,120,29,211,Week 18,18,18,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 31,31,31,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-29
04/30/2004,April 30\,2004,Friday,Friday,30,121,30,212,Week 18,18,18,April,4,4,2004-04,Q2,2,2,2004-Q2,2004,FY Week 31,31,31,7,7,7,FY2004-07,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-04-30
05/01/2004,May 01\,2004,Saturday,Saturday,1,122,1,213,Week 18,18,18,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 31,31,31,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-05-01
05/02/2004,May 02\,2004,Sunday,Sunday,2,123,2,214,Week 18,18,18,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 31,31,31,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-05-02
05/03/2004,May 03\,2004,Monday,Monday,3,124,3,215,Week 18,18,18,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 31,31,31,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-05-03
05/04/2004,May 04\,2004,Tuesday,Tuesday,4,125,4,216,Week 18,18,18,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 31,31,31,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-05-04
05/05/2004,May 05\,2004,Wednesday,Wednesday,5,126,5,217,Week 18,18,18,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 31,31,31,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-05-05
05/06/2004,May 06\,2004,Thursday,Thursday,6,127,6,218,Week 19,19,19,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 32,32,32,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-05-06
05/07/2004,May 07\,2004,Friday,Friday,7,128,7,219,Week 19,19,19,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 32,32,32,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekday,None,None,2004-05-07
05/08/2004,May 08\,2004,Saturday,Saturday,8,129,8,220,Week 19,19,19,May,5,5,2004-05,Q2,2,2,2004-Q2,2004,FY Week 32,32,32,8,8,8,FY2004-08,FY Q3,FY2004-Q3,3,3,FY2004,2004,Nonholiday,Weekend,None,None,2004-05-08
